KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
41.27,-68.64,18.36,23.54,1.55,-6.910309,107.675407,0.33,12,0,7.63,115201,2,,,,,,,,,,,,
41.38,-67.99,18.0,23.13,1.12,-6.910309,107.675407,0.26,12,0,9.16,115409,2,,,,,,,,,,,,
41.49,-67.34,17.85,22.99,1.3,-6.910309,107.675407,0.24,12,0,9.16,115617,2,,,,,,,,,,,,
41.52,-66.85,17.95,23.03,1.31,-6.910309,107.675407,0.33,12,0,9.16,115825,2,,,,,,,,,,,,
41.6,-66.36,18.07,23.21,0.98,-6.910308,107.675407,0.33,12,0,9.16,116033,2,,,,,,,,,,,,
41.7,-65.86,18.08,23.23,1.11,-6.910308,107.675407,0.56,12,0,9.16,116246,2,,,,,,,,,,,,
41.81,-65.43,17.98,23.09,1.19,-6.910308,107.675407,0.44,12,0,9.16,116454,2,,,,,,,,,,,,
41.93,-64.88,17.94,23.07,1.34,-6.910308,107.675407,0.44,12,0,9.16,116664,2,,,,,,,,,,,,
41.94,-64.24,17.82,22.98,0.91,-6.910308,107.675407,0.63,12,0,7.63,116871,2,,,,,,,,,,,,
42.05,-63.73,17.86,22.97,1.21,-6.910308,107.675407,0.78,12,0,7.63,117078,2,,,,,,,,,,,,
42.12,-63.24,17.94,23.17,1.11,-6.910308,107.675407,0.41,12,0,9.16,117299,2,,,,,,,,,,,,
42.14,-62.73,17.85,23.06,0.95,-6.910308,107.675407,0.41,12,0,9.16,117509,2,,,,,,,,,,,,
42.27,-62.08,17.84,23.06,1.42,-6.910308,107.675407,0.24,12,0,9.16,117717,2,,,,,,,,,,,,
42.38,-61.64,17.94,23.14,1.32,-6.910308,107.675407,0.24,12,0,9.16,117930,2,,,,,,,,,,,,
42.45,-61.25,17.65,22.84,0.95,-6.910308,107.675407,0.24,12,0,9.16,118138,2,,,,,,,,,,,,
42.55,-60.77,17.88,23.06,0.86,-6.910308,107.675407,0.24,12,0,9.16,118346,2,,,,,,,,,,,,
42.63,-60.43,17.81,23.02,1.19,-6.910308,107.675407,0.39,12,0,9.16,118554,2,,,,,,,,,,,,
42.69,-60.01,17.81,22.99,1.21,-6.910308,107.675407,0.39,12,0,9.16,118764,2,,,,,,,,,,,,
42.79,-59.63,17.97,23.12,1.29,-6.910308,107.675407,0.43,12,0,7.63,118971,2,,,,,,,,,,,,
42.83,-59.19,18.02,23.17,0.91,-6.910308,107.675407,0.28,12,0,9.16,119179,2,,,,,,,,,,,,
42.92,-58.74,18.06,23.17,1.42,-6.910308,107.675407,0.44,12,0,9.16,119387,2,,,,,,,,,,,,
43.06,-58.2,18.08,23.26,1.35,-6.910308,107.675407,0.43,12,0,7.63,119595,2,,,,,,,,,,,,
43.14,-57.86,18.06,23.19,1.12,-6.910308,107.675407,0.15,12,0,9.16,119808,2,,,,,,,,,,,,
43.2,-57.58,17.9,23.07,1.17,-6.910307,107.675407,0.3,12,0,9.16,120016,2,,,,,,,,,,,,
43.41,-57.01,18.07,23.21,1.69,-6.910307,107.675407,0.28,12,0,9.16,120226,2,,,,,,,,,,,,
43.52,-56.61,18.03,23.19,1.09,-6.910307,107.675407,0.33,12,0,9.16,120434,2,,,,,,,,,,,,
43.64,-56.16,17.98,23.12,1.34,-6.910307,107.675407,0.33,12,0,7.63,120642,2,,,,,,,,,,,,
43.75,-55.87,18.01,23.12,1.39,-6.910307,107.675407,0.02,12,0,7.63,120850,2,,,,,,,,,,,,
43.83,-55.51,17.98,23.15,1.15,-6.910307,107.675407,0.02,12,0,9.16,121058,2,,,,,,,,,,,,
43.88,-55.12,17.9,23.07,0.97,-6.910308,107.675407,0.43,12,0,9.16,121266,2,,,,,,,,,,,,
43.94,-54.91,17.95,23.12,1.04,-6.910308,107.675407,0.43,12,0,9.16,121476,2,,,,,,,,,,,,
44.01,-54.65,17.96,23.13,0.92,-6.910308,107.675407,0.2,12,0,9.16,121689,2,,,,,,,,,,,,
44.55,-52.87,17.67,22.66,7.76,-6.910308,107.675407,0.2,12,0,387.57,121897,2,,,,,,,,,,,,
